query_id,domain,score_minilm,score_linq,score_gte,score_bm25,invrank_minilm,invrank_linq,invrank_gte,invrank_bm25,reranker_score,n_channels,label,score_logreg,score_gbdt,silver_prob_relevant,silver_label,tier,uncertainty,name,country,state,district,municipality,organization_type,organization_size,summary,summary_keywords,nace_code,query
101,vitaltrade.de,0.9929291010000001,0.0,0.8490557671000001,0.0,0.0035460993,0.0002,0.0016977929000000001,0.0002,-5.6624698639,2,1,0.38380644950000004,0.5480929015,0.5022483564,1,silver,0.0022483563999999845,Vitaltrade GmbH,Germany,Nordrhein-Westfalen,Frechen,Frechen,Company,Small (10-49),"Vitaltrade GmbH is a German-based B2B manufacturer specializing in premium pet food supplements, oils, powders, snacks, and tablets. They offer comprehensive services from product development and scientifically backed formulation to production, filling, labeling, and logistics. Vitaltrade serves brands, retailers, pharmacies, and e-commerce businesses, providing both ready-made product solutions and private label options, with a focus on quality and German production standards.","['pet food supplements', 'private label', 'B2B manufacturer', 'animal nutrition', 'product development', 'contract manufacturing', 'pet care', 'German production', 'bulk ingredients', 'logistics']",NACE C: Manufacturing,alternative protein manufacturers
101,dietopack.it,0.9924006462,0.0,0.849052906,0.0,0.0035714286,0.0002,0.0016949153,0.0002,-5.7438135147,2,1,0.3804515486,0.5480929015,0.5022483564,1,silver,0.0022483563999999845,DIETOPACK S.r.l.,Italy,Emilia-Romagna,San Prospero,,Company,Small (10-49),DIETOPACK S.r.l. is a full-service contract manufacturing company specializing in nutraceuticals and complementary feed. They offer a turnkey service that covers the entire process from product development and ingredient research to final production and packaging. The company aims to provide comprehensive solutions for clients looking to bring their nutraceutical and animal feed products to market.,"['Contract Manufacturing', 'Nutraceuticals', 'Complementary Feed', 'Turnkey Service', 'Product Development', 'Ingredient Research', 'Production', 'Packaging', 'Dietary Supplements', 'Animal Nutrition']",NACE C: Manufacturing,alternative protein manufacturers
101,akatsukikoso.com,0.9824521542,0.0,0.8509782553,0.0,0.0039215686000000005,0.0002,0.0018656716000000002,0.0002,-5.7668328285,2,1,0.37852314200000003,0.5277008918,0.5022483564,1,silver,0.0022483563999999845,暁酵素産業株式会社,Japan,,,,Company,Small (10-49),"暁酵素産業株式会社 is a Japanese company that produces fermented enzyme products derived from various plant-based ingredients. They focus on quality control, research and development, and offer OEM/private label manufacturing services for enzyme-based products. The company's mission is to contribute to the beautiful and healthy lives of all humanity through enzymes, aligning with SDGs.","['enzyme', 'fermentation', 'OEM', 'health', 'wellness', 'sustainability', 'R&D', 'quality control', 'plant-based', 'food supplement']",NACE C: Manufacturing,alternative protein manufacturers
52,itec-international.de,0.8507474065,0.0,0.8702379465000001,8.8223139183,0.0016103060000000002,0.0002,0.0013368984000000001,0.0016260163,1.2161227465,3,0,0.8101686621,0.7607102327,0.5022558268,1,silver,0.002255826800000027,enercity Erneuerbare GmbH,Germany,Niedersachsen,Leer (Ostfriesland),Leer (Ostfriesland),Company,Small (10-49),"enercity Erneuerbare GmbH is a forward-thinking energy company focused on driving the energy transition in Germany. They specialize in developing and operating renewable energy parks, with a strong emphasis on wind energy, photovoltaics, and battery storage solutions. The company aims to expand renewable energy sources significantly, even undertaking challenging projects on unconventional sites like former open-cast mining areas.","['renewable energy', 'wind energy', 'photovoltaics', 'battery storage', 'energy transition', 'energy parks', 'sustainable energy', 'CO2 reduction', 'Germany', 'energy solutions']","NACE D: Electricity, gas, steam and air conditioning supply",energy storage companies
52,enercity-erneuerbare.de,0.8507474065,0.0,0.8702379465000001,8.8223139183,0.001607717,0.0002,0.0013386881,0.0016233766000000001,1.2161227465,3,0,0.8101670415000001,0.7607102327,0.5022558268,1,silver,0.002255826800000027,enercity Erneuerbare GmbH,Germany,Niedersachsen,Leer (Ostfriesland),Leer (Ostfriesland),Company,Small (10-49),"enercity Erneuerbare GmbH is a forward-thinking energy company focused on driving the energy transition in Germany. They specialize in developing and operating renewable energy parks, with a strong emphasis on wind energy, photovoltaics, and battery storage solutions. The company aims to expand renewable energy sources significantly, even undertaking challenging projects on unconventional sites like former open-cast mining areas.","['renewable energy', 'wind energy', 'photovoltaics', 'battery storage', 'energy transition', 'energy parks', 'sustainable energy', 'CO2 reduction', 'Germany', 'energy solutions']","NACE D: Electricity, gas, steam and air conditioning supply",energy storage companies
95,belcher.ca,0.9257096648,0.5024282336,0.8681405783,0.0,0.0015267176000000001,0.0012077295,0.0025,0.0002,-8.2046871185,3,1,0.5408789494,0.5025094768,0.5022617382,1,silver,0.002261738199999974,Les Entreprises Belcher inc.,Canada,Québec,Saint-Augustin-de-Desmaures,,Company,Small (10-49),"Belcher is a leading company in the used heavy equipment sector, operating for over 30 years. They specialize in the sale and financing of heavy machinery such as loaders, excavators, and compactors, offering customized solutions and expert customer service. Belcher also provides a service to source specific equipment through their extensive network, ensuring clients find the right machinery for their projects.","['heavy equipment', 'used machinery', 'equipment sales', 'equipment financing', 'excavators', 'loaders', 'compactors', 'custom solutions', 'equipment sourcing', 'construction equipment']",NACE G: Wholesale and retail trade,construction equipment manufacturers
79,liftoffmedia.co.uk,0.0,0.0,0.8530490994000001,7.0493888593,0.0002,0.0002,0.0010706638,0.0010341262,1.8927826881,2,0,0.6059190864,0.5147109947,0.4977304115,0,silver,0.002269588499999975,Lift Off Media Ltd,United Kingdom,England,Camden,Holborn and Covent Garden,Company,Small (10-49),"Lift Off Media is an advanced SEO agency specializing in search engine optimization, web design, and online marketing. They offer services such as technical SEO audits, link building, content marketing, and e-commerce SEO, aiming to increase online sales and brand visibility. The company also provides free SEO reports, hosting, and finance/startup grants for new businesses, positioning itself as a results-driven partner for businesses seeking to enhance their online presence.","['SEO', 'Search Engine Optimization', 'Web Design', 'Online Marketing', 'PPC', 'Social Media', 'SEO Reports', 'Web Development', 'E-commerce SEO', 'Digital Marketing']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",online marketing agencies
63,prismrbs.com,0.9620102644,0.5400169492,0.8720399141,5.9823828375,0.0017543860000000001,0.0014792899,0.0027472527,0.0023041475,1.7002589703000002,4,1,0.9328609712,0.9142177246000001,0.49772364280000003,0,silver,0.0022763571999999677,PrismRBS,United States,Pennsylvania,,,Company,Small (10-49),"PrismRBS is a company dedicated to transforming the campus retail experience through world-class solutions and services. They offer an intuitive retail solution called Mosaic, reliable cloud-based POS technology, and robust ERP platforms for inventory control and business decisions. Additionally, they provide mobile and eCommerce solutions to enhance customer engagement and drive revenue for educational institutions.","['campus retail', 'retail solutions', 'POS systems', 'ERP software', 'eCommerce', 'mobile solutions', 'inventory management', 'customer experience', 'educational institutions', 'retail technology']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",retail technology companies
63,ratex.com,0.9620102644,0.5400169492,0.8720399141,5.9823828375,0.0017513135000000002,0.0014814815000000002,0.0027548209,0.0023094688,1.7002589703000002,4,1,0.9328605703,0.9149297622,0.49772364280000003,0,silver,0.0022763571999999677,PrismRBS,United States,Pennsylvania,,,Company,Small (10-49),"PrismRBS is a company dedicated to transforming the campus retail experience through world-class solutions and services. They offer an intuitive retail solution called Mosaic, reliable cloud-based POS technology, and robust ERP platforms for inventory control and business decisions. Additionally, they provide mobile and eCommerce solutions to enhance customer engagement and drive revenue for educational institutions.","['campus retail', 'retail solutions', 'POS systems', 'ERP software', 'eCommerce', 'mobile solutions', 'inventory management', 'customer experience', 'educational institutions', 'retail technology']","NACE K: Telecommunication, computer programming, consulting, computing infrastructure and other information service activities",retail technology companies
10,mabaconsulting.it,0.8339797854000001,0.5676902533,0.0,0.0,0.0058479532,0.0031152648000000002,0.0002,0.0002,-8.2046871185,2,1,0.2420511764,0.448095177,0.4976936041,0,silver,0.00230639589999998,MaBaconsulting S.r.l. a Socio Unico,Italy,Lazio,Roma,,Company,Micro (0-9),"MaBaconsulting offers tailored consulting services to businesses, focusing on technical, managerial, organizational, commercial, marketing, and training aspects. Their mission is to provide unique, 'ad hoc' solutions by leveraging individual expertise to create a distinct product for each client. They emphasize a direct, 'face-to-face' approach to deeply understand client needs and characteristics.","['business consulting', 'management consulting', 'marketing consulting', 'organizational consulting', 'technical support', 'training', 'ad hoc solutions', 'customized services', 'business development', 'client-focused']","NACE N: Professional, scientific and technical activities",small consulting firms
